document_id,sentence_id,start_token_id,end_token_id,split,ner_score,calibrated_score
EXP-1908-01-21-a-i0053,2,74,76,test,0.01616937853395939,0.00015814430662430823
EXP-1908-01-21-a-i0053,2,77,77,test,3.5865511449628684e-07,0.0021330665331333876
EXP-1908-01-21-a-i0053,3,78,78,test,1.2082227840437554e-05,2.1808070869155927e-06
EXP-1908-01-21-a-i0053,3,79,79,test,2.7088487968285335e-06,7.618314702995121e-05
EXP-1908-01-21-a-i0053,3,80,80,test,0.004826381336897612,3.7099059113643307e-07
EXP-1908-01-21-a-i0053,3,81,81,test,3.064674558572733e-08,3.21803345286753e-05
EXP-1908-01-21-a-i0053,3,82,84,test,0.9872896075248718,0.8870408535003662
EXP-1908-01-21-a-i0053,3,85,85,test,0.0003519777674227953,0.0010334333637729287
EXP-1908-01-21-a-i0053,3,86,86,test,2.9256713874532586e-16,0.013498226180672646
EXP-1908-01-21-a-i0053,4,87,87,test,0.0013141499366611242,0.0026318817399442196
EXP-1908-01-21-a-i0053,4,88,88,test,0.7747453451156616,0.27504438161849976
EXP-1908-01-21-a-i0053,4,89,89,test,1.820445504563395e-05,6.268075836146636e-09
EXP-1908-01-21-a-i0053,4,90,90,test,1.0067678886116482e-05,3.268655790478192e-09
EXP-1908-01-21-a-i0053,4,91,91,test,0.02324259653687477,7.294894288634168e-08
EXP-1908-01-21-a-i0053,4,92,92,test,4.638168888959626e-07,4.82372586319002e-09
EXP-1908-01-21-a-i0053,4,93,93,test,2.8803286113543436e-05,0.00015228982374537736
EXP-1908-01-21-a-i0053,4,94,94,test,0.9511421918869019,0.02350788377225399
EXP-1908-01-21-a-i0053,4,96,96,test,6.194596608111169e-06,5.2721738086347614e-08
EXP-1908-01-21-a-i0053,4,97,97,test,0.00033326001721434295,2.4552260224908196e-10
EXP-1908-01-21-a-i0053,4,98,98,test,4.349847131379647e-06,2.9263977907589833e-08
EXP-1908-01-21-a-i0053,4,99,99,test,7.158520531902468e-08,9.670456796451177e-11
EXP-1908-01-21-a-i0053,4,100,101,test,0.0002594153629615903,6.088640702728298e-08
EXP-1908-01-21-a-i0053,4,102,102,test,0.006528895348310471,7.457443690350729e-11
EXP-1908-01-21-a-i0053,4,103,103,test,1.4139768609311432e-06,4.841108847131181e-09
EXP-1908-01-21-a-i0053,4,104,104,test,1.7256236333196284e-06,2.5400270428632687e-11
EXP-1908-01-21-a-i0053,4,105,105,test,0.0036309477873146534,1.4140961290820542e-08
EXP-1908-01-21-a-i0053,4,106,106,test,1.411381072102813e-05,1.5995377907529473e-05
EXP-1908-01-21-a-i0053,4,107,109,test,0.9951110482215881,0.9272862672805786
EXP-1908-01-21-a-i0053,4,110,110,test,1.1107542377430946e-05,6.774408393539488e-05
EXP-1908-01-21-a-i0053,5,111,112,test,9.366797166876495e-05,1.3458809917210601e-05
EXP-1908-01-21-a-i0053,5,113,113,test,8.101395998494354e-09,5.333164881449193e-05
EXP-1908-01-21-a-i0053,5,114,114,test,0.0002452761691529304,1.2432973562681582e-05
EXP-1908-01-21-a-i0053,5,115,116,test,1.0927840321528492e-06,3.3120954867627006e-07
EXP-1908-01-21-a-i0053,5,117,117,test,2.3966485969140194e-06,7.577672818115389e-07
EXP-1908-01-21-a-i0053,5,118,118,test,8.068735724009457e-07,1.027970711220405e-06
EXP-1908-01-21-a-i0053,5,119,120,test,0.44589224457740784,7.411369006149471e-05
EXP-1908-01-21-a-i0053,5,121,121,test,6.898937954247231e-07,0.00020506906730588526
EXP-1908-01-21-a-i0053,5,122,122,test,0.00015618922770954669,1.880424207456599e-07
EXP-1908-01-21-a-i0053,5,123,123,test,5.451252036436927e-07,1.5354577044490725e-05
EXP-1908-01-21-a-i0053,5,124,124,test,0.9168024063110352,0.5469245314598083
EXP-1908-01-21-a-i0053,5,125,125,test,2.2961274808580567e-12,6.348663737298921e-05
EXP-1908-01-21-a-i0053,6,126,126,test,1.1111187632195652e-05,0.00011953518696827814
EXP-1908-01-21-a-i0053,6,127,127,test,5.588198632722197e-07,2.6863459012815838e-08
EXP-1908-01-21-a-i0053,6,128,128,test,1.3586971363110933e-05,1.548629552416969e-05
EXP-1908-01-21-a-i0053,6,129,129,test,0.9951297044754028,0.9963361024856567
EXP-1908-01-21-a-i0053,6,130,130,test,1.640053994833579e-07,1.1037490921239623e-08
EXP-1908-01-21-a-i0053,6,131,131,test,9.453191864849941e-07,2.9111998856024e-07
EXP-1908-01-21-a-i0053,6,132,132,test,3.571859997464344e-05,1.218795546265028e-06
EXP-1908-01-21-a-i0053,6,133,133,test,9.1901415544271e-07,1.659887857385911e-05
EXP-1908-01-21-a-i0053,6,134,134,test,1.7477837900514714e-05,1.2193095244583674e-06
EXP-1908-01-21-a-i0053,6,135,137,test,0.008129183202981949,0.052202723920345306
EXP-1908-01-21-a-i0053,6,138,138,test,8.72275336405437e-07,3.523689156281762e-05
EXP-1908-01-21-a-i0053,6,139,139,test,2.8566621494974243e-06,7.552603619842557e-06
EXP-1908-01-21-a-i0053,6,140,140,test,3.00647116091568e-07,0.00020826401305384934
EXP-1908-01-21-a-i0053,6,141,142,test,0.9588003158569336,0.9133142828941345
EXP-1908-01-21-a-i0053,6,143,143,test,4.552958543513341e-08,5.199147199164145e-05
EXP-1908-01-21-a-i0053,7,144,144,test,7.205356087069958e-05,0.0008453738992102444
EXP-1908-01-21-a-i0053,7,145,145,test,1.4387457667908166e-05,0.0010665373411029577
EXP-1908-01-21-a-i0053,7,146,147,test,0.9769769310951233,0.13606570661067963
EXP-1908-01-21-a-i0053,7,148,149,test,3.3264022931689397e-05,0.00020011742890346795
EXP-1908-01-21-a-i0053,7,151,153,test,0.9811708927154541,0.9926382303237915
EXP-1908-01-21-a-i0053,7,154,156,test,0.9870766997337341,0.9934044480323792
EXP-1908-01-21-a-i0053,7,157,157,test,2.2438211999542546e-06,0.0001394999271724373
EXP-1908-01-21-a-i0053,7,158,160,test,0.0011327076936140656,4.528027602646034e-06
EXP-1908-01-21-a-i0053,7,161,162,test,2.0878665054624435e-06,4.1360311797689064e-07
EXP-1908-01-21-a-i0053,7,163,163,test,1.138240691034298e-06,7.87926335288347e-10
EXP-1908-01-21-a-i0053,7,164,164,test,9.914894008034025e-07,1.6663275346218143e-06
EXP-1908-01-21-a-i0053,7,165,165,test,1.0627256415318698e-05,3.1300419323088136e-07
EXP-1908-01-21-a-i0053,7,166,168,test,0.12229987233877182,1.6866933947312646e-06
EXP-1908-01-21-a-i0053,7,169,169,test,0.00013191298057790846,3.2001858585317677e-07
EXP-1908-01-21-a-i0053,7,170,172,test,0.005012838169932365,0.0004308087518438697
EXP-1908-01-21-a-i0053,7,173,173,test,1.1897283911821432e-05,1.0889659733948065e-06
EXP-1908-01-21-a-i0053,7,174,174,test,1.706096009002067e-05,1.8448454985886542e-09
EXP-1908-01-21-a-i0053,7,175,175,test,7.790890208525525e-07,1.049228792737722e-08
EXP-1908-01-21-a-i0053,7,176,177,test,0.001470117480494082,5.712244899314101e-09
EXP-1908-01-21-a-i0053,7,179,179,test,2.0042507458128966e-06,3.0960395358548e-10
EXP-1908-01-21-a-i0053,7,180,184,test,0.0009212435688823462,0.0005632374086417258
EXP-1908-01-21-a-i0053,7,185,185,test,2.1348758309613913e-05,0.022746972739696503
EXP-1908-01-21-a-i0053,7,186,192,test,0.0027698324993252754,0.0023338687606155872
EXP-1908-01-21-a-i0053,7,193,194,test,0.0002225319476565346,0.004203261341899633
EXP-1908-01-21-a-i0053,7,195,195,test,7.107800774974748e-05,1.3106706319376826e-05
EXP-1908-01-21-a-i0053,7,196,196,test,9.385582234244794e-05,1.5307468856917694e-05
EXP-1908-01-21-a-i0053,7,197,197,test,0.0005495661171153188,9.710252925287932e-05
EXP-1908-01-21-a-i0053,7,198,198,test,0.06576990336179733,0.05292138084769249
EXP-1908-01-21-a-i0053,7,199,199,test,0.00023022711684461683,0.07011380046606064
EXP-1908-01-21-a-i0053,7,200,200,test,0.00029198851552791893,9.35979769565165e-05
EXP-1908-01-21-a-i0053,8,201,201,test,4.191500924122238e-09,1.529296423541382e-05
EXP-1908-01-21-a-i0053,8,202,203,test,0.04502301290631294,3.67949110113841e-06
EXP-1908-01-21-a-i0053,8,204,204,test,7.400393542411621e-08,9.823233267525211e-05
EXP-1908-01-21-a-i0053,8,205,205,test,1.743247907137757e-11,0.00032304355408996344
EXP-1908-01-21-a-i0053,9,206,208,test,0.00016700210107956082,0.0001108100768760778
EXP-1908-01-21-a-i0053,9,210,210,test,1.1263151691309758e-06,0.0002815378538798541
EXP-1908-01-21-a-i0053,9,211,211,test,3.797595854848623e-05,0.0002048806636594236
EXP-1908-01-21-a-i0053,9,212,214,test,0.0013533590827137232,1.920160502777435e-05
EXP-1908-01-21-a-i0053,9,215,215,test,1.3672877685166895e-05,1.672697180765681e-05
EXP-1908-01-21-a-i0053,9,216,217,test,0.04661106690764427,2.364430110901594e-05
EXP-1908-01-21-a-i0053,9,218,218,test,3.2395519156125374e-07,1.7604709512397676e-07
EXP-1908-01-21-a-i0053,9,219,219,test,1.2498552450779243e-06,1.713466008368414e-05
EXP-1908-01-21-a-i0053,9,220,220,test,0.0005268648383207619,0.0003380909329280257
EXP-1908-01-21-a-i0053,9,221,221,test,1.0875721727643395e-06,0.0005275075673125684
EXP-1908-01-21-a-i0053,9,222,222,test,7.290326902875677e-05,0.00242207245901227
EXP-1908-01-21-a-i0053,9,223,223,test,0.033716943114995956,0.00965417455881834
EXP-1908-01-21-a-i0053,9,224,225,test,0.7319616079330444,0.9901934266090393
EXP-1908-01-21-a-i0053,9,226,226,test,3.265747139380437e-08,0.0025975198950618505
EXP-1908-01-21-a-i0053,9,227,227,test,0.00014081310655456036,0.025997605174779892
EXP-1908-01-21-a-i0053,9,228,228,test,3.141182605759241e-05,0.055011484771966934
EXP-1908-01-21-a-i0053,9,229,229,test,1.1754390243368107e-06,0.2016005963087082
EXP-1908-01-21-a-i0053,9,230,231,test,3.9558759453939274e-05,0.036261241883039474
EXP-1908-01-21-a-i0053,9,232,232,test,2.26582346840587e-06,0.134752094745636
EXP-1908-01-21-a-i0053,9,233,233,test,0.8335838913917542,0.9199122190475464
EXP-1908-01-21-a-i0053,9,235,235,test,1.1783458830905147e-06,0.0036731299478560686
EXP-1908-01-21-a-i0053,9,237,237,test,0.7274578809738159,0.01745976135134697
EXP-1908-01-21-a-i0053,9,238,240,test,1.721325588732725e-07,2.897345802921336e-05
EXP-1908-01-21-a-i0053,9,241,241,test,6.579224191227695e-06,3.269585249654483e-06
EXP-1908-01-21-a-i0053,9,242,242,test,1.1997102774330415e-05,2.6469745080248686e-06
EXP-1908-01-21-a-i0053,9,243,243,test,0.0002565202594269067,1.6886552884898265e-06
EXP-1908-01-21-a-i0053,9,244,245,test,0.00031295904773287475,1.0747994849680254e-07
EXP-1908-01-21-a-i0053,9,246,246,test,3.6656761182030095e-08,7.331935307774984e-07
EXP-1908-01-21-a-i0053,9,248,248,test,3.8244806432885525e-08,0.0004479415947571397
EXP-1908-01-21-a-i0053,9,249,249,test,0.00041307444917038083,5.48998978047166e-05
EXP-1908-01-21-a-i0053,9,251,251,test,0.002056728582829237,3.359999755048193e-05
EXP-1908-01-21-a-i0053,9,253,253,test,4.803859354751694e-08,1.215430620504776e-05
EXP-1908-01-21-a-i0053,9,254,254,test,2.3128936845751014e-06,2.6632656968672563e-08
EXP-1908-01-21-a-i0053,9,255,256,test,0.0027840512339025736,7.713487093496951e-08
EXP-1908-01-21-a-i0053,9,257,257,test,2.4384739560900925e-08,3.7619975046254694e-05
EXP-1908-01-21-a-i0053,10,258,260,test,0.002208990976214409,0.014727824367582798
EXP-1908-01-21-a-i0053,10,261,263,test,0.9041547179222107,0.10064607858657837
EXP-1908-01-21-a-i0053,10,264,264,test,2.7807334845419973e-05,9.857609256869182e-06
EXP-1908-01-21-a-i0053,10,265,265,test,1.0014293820859166e-06,3.630915728081163e-07
EXP-1908-01-21-a-i0053,10,266,266,test,5.632070951833157e-07,3.438221028773114e-06
EXP-1908-01-21-a-i0053,10,267,267,test,0.00012335080828052014,1.7843544810602907e-06
EXP-1908-01-21-a-i0053,10,268,268,test,1.428855512131122e-06,1.2005926691927016e-05
EXP-1908-01-21-a-i0053,10,269,271,test,0.9866543412208557,0.9983697533607483
EXP-1908-01-21-a-i0053,10,272,272,test,1.0596652089134295e-07,7.172745245043188e-05
EXP-1908-01-21-a-i0053,10,273,273,test,3.3135188459709752e-06,0.0013620886020362377
EXP-1908-01-21-a-i0053,10,274,277,test,2.4933062377385795e-05,1.4990229502132024e-08
EXP-1908-01-21-a-i0053,10,278,278,test,2.668437275588076e-07,7.810872193658724e-05
EXP-1908-01-21-a-i0053,10,279,281,test,0.22288595139980316,7.747606645125416e-08
EXP-1908-01-21-a-i0053,10,283,283,test,3.220699227313162e-07,3.0074717869865708e-05
EXP-1908-01-21-a-i0053,10,284,284,test,0.000834830105304718,7.579623684250691e-07
EXP-1908-01-21-a-i0053,10,285,285,test,4.445530315394519e-12,1.329697624896653e-05
EXP-1908-01-21-a-i0053,11,286,286,test,0.10059111565351486,0.02733256109058857
EXP-1908-01-21-a-i0053,11,287,291,test,1.2854857232014183e-05,4.4933199205843266e-07
EXP-1908-01-21-a-i0053,11,292,292,test,2.1711939268698188e-07,3.5840760119754123e-06
EXP-1908-01-21-a-i0053,11,293,293,test,4.744515536003746e-08,3.3997393984463997e-06
EXP-1908-01-21-a-i0053,11,294,294,test,7.13248155079782e-05,2.2265901861828752e-05
EXP-1908-01-21-a-i0053,11,295,295,test,1.3725297094424604e-06,0.0026441968511790037
EXP-1908-01-21-a-i0053,11,296,298,test,0.9795678853988647,0.9281449913978577
EXP-1908-01-21-a-i0053,11,299,299,test,7.245024025159807e-10,0.0015060382429510355
EXP-1908-01-21-a-i0053,12,300,300,test,0.0015942848986014724,0.0020715019199997187
EXP-1908-01-21-a-i0053,12,301,303,test,0.9866776466369629,0.9984869956970215
EXP-1908-01-21-a-i0053,12,305,305,test,0.0006118760211393237,0.0005616537528112531
EXP-1908-01-21-a-i0053,12,306,306,test,3.1184578119791695e-07,0.0019106540130451322
EXP-1908-01-21-a-i0053,12,307,307,test,1.3962904631625861e-05,9.409150516148657e-05
EXP-1908-01-21-a-i0053,12,308,312,test,0.3619035482406616,0.0003015187685377896
EXP-1908-01-21-a-i0053,12,313,313,test,1.5411833942380326e-07,2.0140350898145698e-05
EXP-1908-01-21-a-i0053,12,314,314,test,5.856153165950673e-06,6.016946940690104e-07
EXP-1908-01-21-a-i0053,12,315,315,test,5.470192263601348e-07,1.8879475192079553e-06
EXP-1908-01-21-a-i0053,12,316,316,test,0.00016970388242043555,3.504377730223496e-07
EXP-1908-01-21-a-i0053,12,317,317,test,2.9948778319521807e-06,5.904874706175178e-05
EXP-1908-01-21-a-i0053,12,318,320,test,0.5357903838157654,8.754498412599787e-05
EXP-1908-01-21-a-i0053,12,321,321,test,1.3202925401856191e-06,0.0015868465416133404
EXP-1908-01-21-a-i0053,12,322,323,test,0.9248055815696716,0.00019872255506925285
EXP-1908-01-21-a-i0053,12,325,325,test,6.28673024039017e-06,2.5906656446750276e-06
EXP-1908-01-21-a-i0053,12,326,326,test,0.0001132071774918586,7.898694320829236e-07
EXP-1908-01-21-a-i0053,12,327,327,test,0.3737746477127075,0.00023938858066685498
EXP-1908-01-21-a-i0053,12,328,328,test,3.0766984764341032e-06,1.5066814285091823e-06
EXP-1908-01-21-a-i0053,12,329,330,test,0.1348748356103897,8.277357892438886e-07
EXP-1908-01-21-a-i0053,12,331,333,test,0.9726334810256958,0.9875642657279968
EXP-1908-01-21-a-i0053,12,334,338,test,0.001222982071340084,5.7528413890395314e-05
EXP-1908-01-21-a-i0053,12,339,339,test,1.4157383598778495e-10,1.9868275558110327e-05
EXP-1908-01-21-a-i0053,13,340,342,test,0.9976772665977478,0.9898906946182251
EXP-1908-01-21-a-i0053,13,343,343,test,0.00013262496213428676,0.00010062059300253168
EXP-1908-01-21-a-i0053,13,344,344,test,3.6711343165081444e-19,2.2170383090269752e-05
EXP-1908-01-21-a-i0053,14,345,346,test,1.4029897101863753e-05,0.000126978600746952
EXP-1908-01-21-a-i0053,14,347,347,test,0.00023801441420800984,7.80735063017346e-05
EXP-1908-01-21-a-i0053,14,348,348,test,4.157404418947408e-06,8.178826828952879e-05
EXP-1908-01-21-a-i0053,14,349,351,test,0.9761531352996826,0.9992313385009766
EXP-1908-01-21-a-i0053,14,352,352,test,3.977995220338926e-06,7.109902071533725e-05
EXP-1908-01-21-a-i0053,14,354,356,test,0.08254043757915497,0.0002404397091595456
EXP-1908-01-21-a-i0053,14,357,357,test,0.0013038557954132557,1.8461050785845146e-05
EXP-1908-01-21-a-i0053,14,358,359,test,0.9626146554946899,0.9996132254600525
EXP-1908-01-21-a-i0053,14,360,360,test,1.6374001461372245e-06,4.9126047088066116e-05
EXP-1908-01-21-a-i0053,14,361,361,test,0.0004349185328464955,1.1039249329769518e-05
EXP-1908-01-21-a-i0053,14,363,363,test,0.001532271970063448,0.0003848737105727196
EXP-1908-01-21-a-i0053,14,364,364,test,8.278234986391908e-07,0.02473870851099491
EXP-1908-01-21-a-i0053,14,365,365,test,0.23983025550842285,0.001415269449353218
EXP-1908-01-21-a-i0053,14,366,366,test,5.941402559983544e-05,1.377812986902427e-05
EXP-1908-01-21-a-i0053,14,367,367,test,0.022408148273825645,5.719110504287528e-06
EXP-1908-01-21-a-i0053,14,369,369,test,1.4148050695439451e-06,2.7740447876567487e-06
EXP-1908-01-21-a-i0053,14,370,371,test,0.0005138168926350772,0.00014995603123679757
EXP-1908-01-21-a-i0053,14,373,377,test,0.019933799281716347,7.950444705784321e-05
EXP-1908-01-21-a-i0053,14,378,378,test,2.3446775230695494e-05,1.4182716768118553e-05
EXP-1908-01-21-a-i0053,14,379,379,test,0.01121545024216175,3.969612976106873e-07
EXP-1908-01-21-a-i0053,14,380,381,test,0.00075280707096681,0.009473154321312904
EXP-1908-01-21-a-i0053,14,382,382,test,2.149669455775438e-07,0.0007311016088351607
EXP-1908-01-21-a-i0053,15,383,383,test,0.13206689059734344,0.002536213491111994
EXP-1908-01-21-a-i0053,15,384,384,test,1.1521440052009169e-11,0.015674034133553505
EXP-1908-01-21-a-i0053,16,385,386,test,3.837364420178346e-05,0.00022179819643497467
EXP-1908-01-21-a-i0053,16,387,388,test,0.7681255340576172,0.021158181130886078
EXP-1908-01-21-a-i0053,16,389,389,test,2.4420625777565874e-05,2.9306005671969615e-05
EXP-1908-01-21-a-i0053,16,390,390,test,6.008140189805999e-07,0.00033494847593829036
EXP-1908-01-21-a-i0053,16,391,391,test,9.052391760633327e-06,4.0892327746178125e-08
EXP-1908-01-21-a-i0053,16,392,392,test,2.36956293520052e-06,8.66047921590507e-05
EXP-1908-01-21-a-i0053,16,393,394,test,0.002494062064215541,4.542642273008823e-06
EXP-1908-01-21-a-i0053,16,395,395,test,1.019164419524543e-09,0.00042697376920841634
EXP-1908-01-21-a-i0053,17,396,398,test,1.4664759362403856e-07,3.1556333851767704e-05
EXP-1908-01-21-a-i0053,18,399,399,test,2.4201790438382886e-05,0.00012472433445509523
EXP-1908-01-21-a-i0053,18,400,400,test,0.11171642690896988,0.006254436448216438
EXP-1908-01-21-a-i0053,18,401,401,test,4.02263776777545e-06,5.036936840951967e-07
EXP-1908-01-21-a-i0053,18,402,402,test,6.209106686583254e-07,2.8575552590837106e-08
EXP-1908-01-21-a-i0053,18,403,404,test,0.00042703343206085265,6.992452199483523e-06
EXP-1908-01-21-a-i0053,18,405,405,test,5.172874466552457e-07,7.435189036186785e-05
EXP-1908-01-21-a-i0053,18,406,406,test,0.0002428451698506251,9.374276851303875e-05
EXP-1908-01-21-a-i0053,18,407,407,test,8.577978150015042e-08,0.002276338404044509
EXP-1908-01-21-a-i0053,18,408,408,test,3.309813534357886e-11,0.00036655881558544934
EXP-1908-01-21-a-i0053,18,409,412,test,0.00797401461750269,0.00012338646047282964
EXP-1908-01-21-a-i0053,18,413,413,test,2.7948135125632767e-11,0.0007817631121724844
EXP-1908-01-21-a-i0053,19,414,416,test,0.9970431923866272,0.9854245781898499
EXP-1908-01-21-a-i0053,19,417,417,test,1.1305187896937241e-08,0.001619404531084001
EXP-1908-01-21-a-i0053,19,418,418,test,0.4793688654899597,0.030454717576503754
EXP-1908-01-21-a-i0053,19,420,420,test,1.4918207853042986e-05,1.9933066141675226e-05
EXP-1908-01-21-a-i0053,19,421,421,test,1.3959471289126668e-05,8.73926410349668e-07
EXP-1908-01-21-a-i0053,19,422,422,test,0.0022103535011410713,2.1858249965589494e-06
EXP-1908-01-21-a-i0053,19,423,423,test,2.512453818326321e-07,1.3768422832072247e-05
EXP-1908-01-21-a-i0053,19,424,424,test,0.018139924854040146,3.019152700289851e-06
EXP-1908-01-21-a-i0053,19,425,425,test,1.2023834642604925e-05,8.970244380179793e-06
EXP-1908-01-21-a-i0053,19,426,427,test,0.1510138064622879,1.5654086382710375e-07
EXP-1908-01-21-a-i0053,19,428,428,test,1.1618477628871915e-06,2.392945930296264e-07
EXP-1908-01-21-a-i0053,19,429,431,test,0.11511069536209106,3.3128225140899303e-07
EXP-1908-01-21-a-i0053,19,432,432,test,4.658858472339489e-07,4.977604248779244e-07
EXP-1908-01-21-a-i0053,19,433,433,test,5.814050041408336e-07,1.459676514059538e-05
EXP-1908-01-21-a-i0053,19,434,434,test,1.3439442227536347e-05,1.0596611588198357e-07
EXP-1908-01-21-a-i0053,19,435,435,test,2.281517936353339e-06,1.0488865882507525e-06
EXP-1908-01-21-a-i0053,19,436,436,test,0.04390307888388634,5.356204724193958e-07
EXP-1908-01-21-a-i0053,19,437,437,test,9.33345289944043e-10,2.282397190356278e-06
EXP-1908-01-21-a-i0053,20,438,438,test,6.632266831729794e-06,1.8828352040145546e-05
EXP-1908-01-21-a-i0053,20,439,439,test,1.753057432551941e-07,1.2157574929005932e-06
EXP-1908-01-21-a-i0053,20,440,440,test,0.7731427550315857,0.002812788123264909
EXP-1908-01-21-a-i0053,20,441,441,test,2.43988361035008e-05,0.0010748447384685278
EXP-1908-01-21-a-i0053,20,442,442,test,0.0034974506124854088,0.012490394525229931
EXP-1908-01-21-a-i0053,20,443,443,test,1.8198238649347331e-07,0.0008401648956350982
EXP-1908-01-21-a-i0053,20,444,445,test,8.745125796849607e-07,0.00011399002687539905
EXP-1908-01-21-a-i0053,20,446,446,test,0.0010852162959054112,1.3507878065865953e-05
EXP-1908-01-21-a-i0053,20,447,447,test,8.161669740047728e-08,0.00024017000396270305
EXP-1908-01-21-a-i0053,20,448,448,test,1.8654965331726572e-23,0.00016572891036048532
EXP-1908-01-21-a-i0053,20,449,449,test,0.017373710870742798,3.2054258554126136e-06
EXP-1908-01-21-a-i0053,20,450,450,test,1.5780564410761144e-07,0.00022022177290637046
EXP-1908-01-21-a-i0053,20,451,451,test,2.1798517479965085e-07,2.6664147299015895e-06
